Nazwa szkoły,Ulica nr,powiat - nazwa,Gmina/Dzielnica - nazwa,lat,long
PUBLICZNA SP IM CHOR.JANA SZYMAŃSKIEGO W RYCZYWOLE,Warszawska 20,Kozienicki,Kozienice,51.5885562,21.54711479681718
PUBLICZNA SP W JANIKOWIE,1,Kozienicki,Kozienice,51.5849678,21.549883
PUBLICZNA SP W BRZEŹNICY,9,Kozienicki,Kozienice,51.5765128,21.538227736376193
PUBLICZNA SP W STANISŁAWICACH,94,Kozienicki,Kozienice,51.5849678,21.549883
PUBLICZNA SP IM. STEFANA CZARNIECKIEGO W WOLI CHODKOWSKIEJ,28,Kozienicki,Kozienice,51.5849678,21.549883
PUBLICZNA SP W WÓLCE TYRZYŃSKIEJ,21,Kozienicki,Kozienice,51.57639785,21.5333154011916
PUBLICZNA SP NR 4 IM. JANA PAWŁA II W KOZIENICACH,Nowy Świat 24,Kozienicki,Kozienice,51.5787434,21.557966550286434
PUBLICZNA SP NR 2 IM. KRÓLA ZYGMUNTA STAREGO W KOZIENICACH,Głowaczowska 33,Kozienicki,Kozienice,51.585619750000006,21.54417757961965
PUBLICZNA SP IM.BP.JANA CHRAPKA W ŚWIERŻACH GÓRNYCH,25a,Kozienicki,Kozienice,51.5849678,21.549883
PUBLICZNA SP NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA KOCHANOWSKIEGO W KOZIENICACH,Stanisława Konarskiego 4,Kozienicki,Kozienice,51.58980335,21.53681021001445
SP W PRZYDWORZYCACH,37,Kozienicki,Magnuszew,52.80006515,21.2120952
SP W ROZNISZEWIE,29,Kozienicki,Magnuszew,52.8001478,21.20974712787217
SP W CHMIELEWIE,20A,Kozienicki,Magnuszew,51.7624237,21.3828034
SP MAGNUSZEW,Bohaterów Września 10,Kozienicki,Magnuszew,51.76607325,21.38361014732259
SP W MNISZEWIE,41,Kozienicki,Magnuszew,52.7997671,21.214056550000002
PUBLICZNA SP W STARYCH SŁOWIKACH,9,Kozienicki,Sieciechów,52.25283,19.36913
PUBLICZNA SP W ZAJEZIERZU,28 Pułku Artylerii Lekkiej 18,Kozienicki,Sieciechów,51.5414611,21.81388317068418
PUBLICZNA SP W SIECIECHOWIE,Szkolna 1,Kozienicki,Sieciechów,51.5415104,21.74270051562501
SP IM. ARMII KRAJOWEJ W JABŁONNIE,Szkolna 2,Legionowski,Jabłonna,52.2077448,16.210183049999998
SP NR 1 IM. STEFANA KRASIŃSKIEGO W CHOTOMOWIE,Partyzantów 124,Legionowski,Jabłonna,52.39741875,20.894781912461482
"NIEPUBLICZNA SP ""SAPERE AUDE""",Modlińska 75,Legionowski,Jabłonna,52.373383,20.9258347
SP AKADEMIA DOBREJ EDUKACJI W JABŁONNIE,Chotomowska 81,Legionowski,Jabłonna,52.3938799,20.89762129181956
SP NR 2 IM.ORŁA BIAŁEGO W CHOTOMOWIE,Partyzantów 23,Legionowski,Jabłonna,52.409835900000004,20.884360609014944
SP NR 4 IM. LEGIONOWÓW POLSKICH 1914-1918 W LEGIONOWIE,Jana Pawła I 2,Legionowski,Legionowo,52.4143321,20.9443583
SP NR 3 IM. JANUSZA KUSOCIŃSKIEGO W LEGIONOWIE,Władysława Broniewskiego 7,Legionowski,Legionowo,52.399011099999996,20.926184879433194
SP NR 8 IM. 1 WARSZAWSKIEJ DYWIZJI PIECHOTY W LEGIONOWIE,Zegrzyńska 3,Legionowski,Legionowo,52.4101663,20.9486055
SP NR 1 IM. MIKOŁAJA KOPERNIKA W LEGIONOWIE,Zakopiańska 4,Legionowski,Legionowo,52.39081215,20.93677125
SP NR 2 IM. KORNELA MAKUSZYŃSKIEGO W LEGIONOWIE,Jagiellońska 67,Legionowski,Legionowo,52.40589585,20.918016705250047
NIEPUBLICZNA SP IM. JANA PAWŁA II,marsz. Józefa Piłsudskiego 47,Legionowski,Legionowo,52.39185775,20.926110132587617
SPOŁECZNA SP Z ODDZIAŁAMI DWUJĘZYCZNYMI NR 35 IM. NOBLISTÓW POLSKICH SPOŁECZNEGO TOWARZYSTAWA OŚWIATOWEGO W LEGIONOWIE,Targowa 22,Legionowski,Legionowo,52.41278485,20.93136691965192
SALEZJAŃSKA SP,Adama Mickiewicza 35A,Legionowski,Legionowo,52.39884155,20.9254548519337
SP NR 7 IM. VII OBWODU ''OBROŻA''AK W LEGIONOWIE,Królowej Jadwigi 7,Legionowski,Legionowo,52.39357875,20.926397073708852
SP IM. BRONISŁAWA TOKAJA W NIEPORĘCIE,Dworcowa 9,Legionowski,Nieporęt,52.42134885,21.038106888480414
SP IM. I BATALIONU SAPERÓW KOŚCIUSZKOWSKICH W IZABELINIE,Szkolna 1,Legionowski,Nieporęt,52.42084465,21.036119499999998
SP IM. WANDY CHOTOMSKIEJ W JÓZEFOWIE,Szkolna 62,Legionowski,Nieporęt,52.3813208,21.001457
SP IM. 28 PUŁKU STRZELCÓW KANIOWSKICH W WÓLCE RADZYMIŃSKIEJ,Szkolna 79,Legionowski,Nieporęt,52.4142945,21.090749372089466
SP IM. WOJSKA POLSKIEGO W BIAŁOBRZEGACH,Wojska Polskiego 21,Legionowski,Nieporęt,52.442005050000006,21.053627054037662
SP IM. BOHATERÓW BITWY WARSZAWSKIEJ 1920 R. W STANISŁAWOWIE PIERWSZYM,Jana Kazimierza 291,Legionowski,Nieporęt,52.39331,21.03568
"NIEPUBLICZNA SP ""MODELOWA SZKOŁA""",Jana Kazimierza 283,Legionowski,Nieporęt,52.3949,21.03462
SP IM.MIKOŁAJA KOPERNIKA W SEROCKU,Pułtuska 68,Legionowski,Serock,52.51626495,21.0712152548005
SP IM.WITOLDA ZGLENICKIEGO W WOLI KIEŁPIŃSKIEJ,1,Legionowski,Serock,51.5568724,22.5503541
SP IM.WOJSKA POLSKIEGO W ZEGRZU,Oficerska 3,Legionowski,Serock,52.4632485,21.022629684165572
SP IM.JERZEGO SZANIAWSKIEGO W JADWISINIE,Szkolna 46,Legionowski,Serock,52.4773406,21.04376129915717
SP IM. STANISŁAWA MONIUSZKI,Kościelna 63,Legionowski,Wieliszew,52.43727055,20.961483056830723
SP IM. KORNELA MAKUSZYŃSKIEGO,Szkolna 10,Legionowski,Wieliszew,52.45348115,20.889675892387245
SP IM. JÓZEFA WYBICKIEGO W JANÓWKU,Dworcowa 5,Legionowski,Wieliszew,52.4406961,20.7772185
SP NR 2 IM. JANA PAWŁA II,Kościelna 27,Legionowski,Wieliszew,52.4472456,20.9694408
SP NR 1 IM. TADEUSZA KOŚCIUSZKI,Modlińska 60,Legionowski,Wieliszew,52.45134655,20.968323054413318
PUBLICZNA SP IM. BOHATERÓW WALK PARTYZANCKICH W CHOTCZY,68,Lipski,Chotcza,51.2421285,21.770319996005
PUBLICZNA SP W BĄKOWEJ,107,Lipski,Ciepielów,51.2553203,21.588485050000003
PUBLICZNA SP IM.DR.M.PAPUZIŃSKIEGO W CIEPIELOWIE,Lekarska 1,Lipski,Ciepielów,51.2465722,21.5702259
PUBLICZNA SP W DŁUGOWOLI,103,Lipski,Lipsko,50.6571095,23.2175277
PUBLICZNA SP IM. A.G. BEMA W LIPSKU,Zwoleńska 16,Lipski,Lipsko,51.1635316,21.652043865781316
PUBLICZNA SP IM. BATALIONÓW CHŁOPSKICH W KRĘPIE KOŚCIELNEJ,48,Lipski,Lipsko,51.29317825,12.500707351730835
PUBLICZNA SP IM. STEFANA ŻEROMSKIEGO W WOLI SOLECKIEJ PIERWSZEJ,173,Lipski,Lipsko,51.158513,21.6490099
PUBLICZNA SP IM.JANA PAWŁA II W GRABOWCU,Wąchocka 20,Lipski,Rzeczniów,51.10168,21.38615
PUBLICZNA SP W RZECZNIOWIE,1b,Lipski,Rzeczniów,51.1271662,21.4283132
PUBLICZNA SP IM.TEOFILA BANACHA W SIENNIE,Szkolna 6,Lipski,Sienno,51.08907405,21.4687471508483
PUBLICZNA SP IM.DIONIZEGO CZACHOWSKIEGO W JAWORZE SOLECKIM,68,Lipski,Sienno,51.08489,21.4737425
NIEPUBLICZNA SP,83,Lipski,Sienno,52.77727595,17.214080844361327
PUBLICZNA SP W PAWŁOWICACH,86,Lipski,Solec Nad Wisłą,51.1349963,21.765376
PUBLICZNA SP W SOLCU NAD WISŁĄ,Tadeusza Kościuszki 20,Lipski,Solec Nad Wisłą,51.1376241,21.770655799334314
NIEPUBLICZNA SP Z ODDZIAŁAMI PRZEDSZKOLNYMI,1,Lipski,Solec Nad Wisłą,51.1349963,21.765376
SP SPECJALNA PRZY MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII W SOLCU NAD WISŁĄ,Wczasowa 44,Lipski,Solec Nad Wisłą,51.14376095,21.77408327957934
SP IM. MARII KONOPNICKIEJ W CZERWONCE,37,Makowski,Czerwonka,53.90887705,20.906115606189744
SP IM. OSKARA KOLBERGA W KARNIEWIE,Szkolna 9,Makowski,Karniewo,52.837623750000006,20.991510132342533
SP W SZWELICACH,66,Makowski,Karniewo,53.1398472,14.8573691
SP IM. JANA PAWŁA II W KRASNOSIELCU,Ogrodowa 2A,Makowski,Krasnosielc,53.031160299999996,21.152174459805615
SP IM. ŚW. STANISŁAWA KOSTKI W AMELINIE,33,Makowski,Krasnosielc,53.04204,21.15026
SP IM. EDWARDA ROLSKIEGO W DRĄŻDŻEWIE,62,Makowski,Krasnosielc,53.0335809,21.1575267
SP IM. BOHATERÓW POWSTANIA STYCZNIOWEGO W RAKACH,55A,Makowski,Krasnosielc,53.0335809,21.1575267
SP NR1 IM. WŁADYSŁAWA BRONIEWSKIEGO,Sportowa 9,Makowski,Maków Mazowiecki,52.8609346,21.10879563911276
SP NR 2 IM. JANA KOCHANOWSKIEGO,Generała Pułaskiego 15,Makowski,Maków Mazowiecki,52.863666699999996,21.09795340208047
PUBLICZNA SP IM. PAPIEŻA JANA PAWŁA II W MŁYNARZACH,Ostrołęcka 24,Makowski,Młynarze,52.9532014,21.411437316165866
PUBLICZNA SP IM. MARII SKŁODOWSKIEJ-CURIE W KRASIŃCU,18,Makowski,Płoniawy-Bramura,52.97348,21.07823
PUBLICZNA SP IM.ŚW.STANISŁAWA KOSTKI W CHODKOWIE WIELKIM,29,Makowski,Płoniawy-Bramura,52.97687,21.0698
PUBLICZNA SP IM.BOHATERÓW WRZEŚNIA W WĘGRZYNOWIE,150,Makowski,Płoniawy-Bramura,52.9798077,21.0629873
PUBLICZNA SP IM.ARKADIUSZA GOŁASIA W PŁONIAWACH-BRAMURZE,80A,Makowski,Płoniawy-Bramura,52.9809991,21.0597101
SP W JACIĄŻKU,64A,Makowski,Płoniawy-Bramura,52.9798077,21.0629873
PUBLICZNA SP IM.ARMII KRAJOWEJ W RZEWNIU,3,Makowski,Rzewnie,52.83749365,21.340823033037665
SP IM. I DYWIZJI TADEUSZA KOŚCIUSZKI W RÓŻANIE,Szkolna 3,Makowski,Różan,52.888824650000004,21.387337766046322
SP IM. WŁADYSŁAWA STANISŁAWA REYMONTA W GĄSEWIE PODUCHOWNYM,Władysława Reymonta 12,Makowski,Sypniewo,52.9756209,21.220046
ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SYPNIEWIE SP IM. WŁ.BRONIEWSKIEGO W SYPNIEWIE,Władysława Broniewskiego 2A,Makowski,Sypniewo,53.00495,21.30335
SP IM. JANUSZA KORCZAKA,38,Makowski,Szelków,52.824972700000004,21.21130615
PUBLICZNA SP W CEGŁOWIE IM. BOHATERSKICH HARCERZY CEGŁOWA,Poprzeczna 27,Miński,Cegłów,52.1532349,21.736960835837202
PUBLICZNA SP W WICIEJOWIE,21,Miński,Cegłów,52.1625903,20.515369157741116
NIEPUBLICZNA SPECJALNA SP PRZY MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM W PODCIERNIU,182,Miński,Cegłów,52.1470172,21.7381713
SP IM MARII KOWNACKIEJ W MLĘCINIE,51,Miński,Dobre,51.27825,21.89255
SP IM K LASZCZKI W DOBREM,Szkolna 3,Miński,Dobre,52.6851172,18.5622703843145
SP IM PIOTRA WYSOCKIEGO W DROPIU,31,Miński,Dobre,54.20313,16.05418
SP IM. TADEUSZA KOŚCIUSZKI W CYGANCE,Szkolna 21,Miński,Dębe Wielkie,52.1986515,21.4476472
SP IM. WOŁYŃSKIEJ BRYGADY KAWALERII W DĘBEM WIELKIM,Warszawska 78A,Miński,Dębe Wielkie,52.19721745,21.435584757259534
SP IM. GEN.JÓZEFA BEMA W RUDZIE,Szkolna 7,Miński,Dębe Wielkie,52.1985059,21.448001927200675
SP IM. SZARYCH SZEREGÓW W GÓRKACH,Szkolna 3,Miński,Dębe Wielkie,52.1985409,21.449354332724432
"SP IM. VII OBWODU AK ""OBROŻA"" W BRZEZINACH",Aleksandra Świętochowskiego 1,Miński,Halinów,52.19989805,21.37874914521116
SP W CHOBOCIE,50,Miński,Halinów,52.2258575,21.3529522
SP IM.JANA BRZECHWY W OKUNIEWIE,Szkolna 4,Miński,Halinów,52.22222885,21.357197900000003
SP W CISIU,Mostowa 61,Miński,Halinów,52.2194753,21.401000133945942
SP IM. KORNELA MAKUSZYŃSKIEGO W HALINOWIE,Okuniewska 115,Miński,Halinów,52.231245099999995,21.34930263895758
SP IM. ORŁA BIAŁEGO W JAKUBOWIE,Szkolna 10,Miński,Jakubów,52.218429650000004,21.67939856509446
SP IM. 7 PUŁKU UŁANÓW LUBELSKICH,45A,Miński,Jakubów,56.4958638,25.8687747
SP IM. JANA PAWŁA II W MISTOWIE,Szkolna 3,Miński,Jakubów,52.2190112,21.681629196567116
SP IM.BOLESŁAWA PRUSA,Pocztowa 4,Miński,Kałuszyn,52.2081206,21.815084368714793
SP IM. RODZINY WYLEŻYŃSKICH W WIELGOLESIE,Szkolna 11,Miński,Latowicz,52.0371282,21.727971625858537
SZKOŁA FILIALNA W DĘBEM MAŁYM SZKOŁY PODSTAWOWEJ IM. RODZINY WYLEŻYŃSKICH W WIELGOLESIE,68,Miński,Latowicz,52.0262727,21.8075415
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W ZESPOLE SZKÓŁ W LATOWICZU,Rynek 24,Miński,Latowicz,52.0260642,21.804290218396943
SP NR 1 IM. MIKOŁAJA KOPERNIKA,Mikołaja Kopernika 9,Miński,Mińsk Mazowiecki,52.18119715,21.553223875985637
SP NR 2 IM. DĄBRÓWKI,Dąbrówki 10,Miński,Mińsk Mazowiecki,52.177115549999996,21.57527314726777
SP NR 3 IM. JANA PAWŁA II,Budowlana 2,Miński,Mińsk Mazowiecki,52.18458175,21.573063487911977
SP NR 4 IM. POWSTAŃCÓW STYCZNIOWYCH,Siennicka 17,Miński,Mińsk Mazowiecki,52.17468575,21.569750978846148
SP NR 5 IM. JÓZEFA WYBICKIEGO,Małopolska 11,Miński,Mińsk Mazowiecki,52.18932195,21.55601417467637
SP NR 6 IM. HENRYKA SIENKIEWICZA,gen. Kazimierza Sosnkowskiego 1,Miński,Mińsk Mazowiecki,52.17460425,21.55560503651813
PUBLICZNA SALEZJAŃSKA SP IM. ŚW. DOMINIKA SAVIO,Tadeusza Kościuszki 27,Miński,Mińsk Mazowiecki,52.1766398,21.5565128
SP IM.GEN. JÓZEFA HALLERA W MARIANCE,Wspólna 70,Miński,Mińsk Mazowiecki,52.11985,21.51656
SP IM. KAROLA WOJTYŁY W HUCIE MIŃSKIEJ Z/S W CIELECHOWIŹNIE,1a,Miński,Mińsk Mazowiecki,52.1812046,21.5587372
SP IM. KAR. STEFANA WYSZYŃSKIEGO W STOJADŁACH,Południowa 20,Miński,Mińsk Mazowiecki,52.18345465,21.535121812885265
SP IM. MARII KONOPNICKIEJ,Szkolna 20,Miński,Mińsk Mazowiecki,52.152526800000004,21.56435125
SP IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ZAMIENIU,Kołbielska 34,Miński,Mińsk Mazowiecki,52.18177,21.5323
SP IM RODZINY SAŻYŃSKICH W STAREJ NIEDZIAŁCE,Mazowiecka 154,Miński,Mińsk Mazowiecki,52.1703707,21.5934806
SP IM. KS. A.TYSZKI W JANOWIE,Strażacka 18,Miński,Mińsk Mazowiecki,52.2101446,21.608957331531304
SP IM. HENRYKA SIENKIEWICZA W JERUZALU,Szkolna 8,Miński,Mrozy,52.17012925,21.80592253974116
SP W GRODZISKU IM. BOHATERÓW WRZEŚNIA 1939 R.,Mazowiecka 86,Miński,Mrozy,52.159825,21.855267246365525
SP NR 2 W MROZACH W ZESPOLE SZKÓŁ IM. ADAMA MICKIEWICZA W MROZACH,Licealna 3,Miński,Mrozy,52.15681805,21.80238575924897
PUBLICZNA SP IM. HENRYKA SIENKIEWICZA W SIENNICY,Latowicka 16,Miński,Siennica,52.0896026,21.6220236
PUBLICZNA SP IM. KORNELA MAKUSZYŃSKIEGO W STAROGRODZIE,9B,Miński,Siennica,51.0117973,23.2423549
PUBLICZNA SP IM. ZAWISZY CZARNEGO W ŻAKOWIE,48A,Miński,Siennica,51.00019655,23.31364045
PUBLICZNA SP IM. EDWARDA SZMAŃSKIEGO W GRZEBOWILKU,Mazowiecka 37,Miński,Siennica,52.11336035,21.542493360275003
PUBLICZNA SP IM.ABSOLWENTÓW SIENNICKICH SZKÓŁ PEDAGOGICZNYCH,Pałacowa 17,Miński,Siennica,52.1158955,21.5827525
SP IM. ARMII KRAJOWEJ W PUSTELNIKU,Szkolna 16,Miński,Stanisławów,52.29217625,21.542064150823144
SP IM. HENRYKA SIENKIEWICZA W STANISŁAWOWIE,Szkolna 4,Miński,Stanisławów,52.291995,21.545825358011474
SP IM. K.K. BACZYŃSKIEGO W ŁADZYNIU,Szkolna 4,Miński,Stanisławów,52.291995,21.545825358011474
SP NR 3 IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Głowackiego 47,Miński,Sulejówek,52.24506735,21.303309911576864
SP NR 1 IM PIERWSZEGO MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO,Idzikowskiego 2a,Miński,Sulejówek,52.24429565,21.26791356061609
PRYWATNA SP IM. ZOFII I JĘDRZEJA MORACZEWSKICH,Żeromskiego 18,Miński,Sulejówek,52.24443085,21.27216851926313
PRYWATNA SP IM. RODZINY MORACZEWSKICH,Paderewskiego 29,Miński,Sulejówek,52.243998000000005,21.275205916948295
NIEPUBLICZNA SP CENTRUM EDUKACYJNE,Jaśminowa 7,Miński,Sulejówek,52.2371878,21.29092509943989
SP NR 4 IM JANUSZA KORCZAKA,Narutowicza 10,Miński,Sulejówek,52.2426185,21.305693153075644
SP NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI,Okuniewska 2,Miński,Sulejówek,52.252365299999994,21.277683809778026
SP BENEDYKTA W SULEJÓWKU,Krasickiego 16,Miński,Sulejówek,52.2458154,21.268898698520594
PRYWATNA SP INSYGNIA,Krasickiego 59,Miński,Sulejówek,52.239381,21.269906763446244
SP IM. MARSZ. JÓZEFA PIŁSUDSKIEGO,Jagiellońska 21,Mławski,Dzierzgowo,53.14538175,20.66543009051636
SP W RZEGNOWIE,94,Mławski,Dzierzgowo,53.1550837,20.663956
SP W ŁOMI,109,Mławski,Lipowiec Kościelny,53.1056223,20.166979353900672
SP W TURZY MAŁEJ,15,Mławski,Lipowiec Kościelny,53.106480399999995,20.190302709720434
SP IM.BŁ.BP.L.WETMAŃSKIEGO W LIPOWCU KOŚCIELNYM,212,Mławski,Lipowiec Kościelny,53.10545085,20.18276412475375
SP W ZAWADACH,60,Mławski,Lipowiec Kościelny,53.10379725,20.17409139851258
SP NR 1 IM. HUGONA KOŁŁĄTAJA W MŁAWIE,Warszawska 52,Mławski,Mława,53.106353999999996,20.39278133868777
SP NR 4 IM. HALINY RUDNICKIEJ W MŁAWIE,Graniczna 39,Mławski,Mława,53.1275221,20.354187241833323
SP NR 6 Z ODDZIAŁAMI INTEGRACYJNYMI IM. KORNELA MAKUSZYŃSKIEGO W MŁAWIE,Żołnierzy 80 Pułku Piechoty 5,Mławski,Mława,53.11766085,20.38492430588247
SP NR 7 IM. ZUZANNY MORAWSKIEJ W MŁAWIE,Ordona 14,Mławski,Mława,53.11244525,20.371095995432373
KATOLICKA SP IM. KS. MACIEJA KAZIMIERZA SARBIEWSKIEGO SI W MŁAWIE,Zygmunta Krasińskiego 5,Mławski,Mława,53.11521155,20.37198947272727
SP NR 2 IM. MIKOŁAJA KOPERNIKA W MŁAWIE,Sportowa 1,Mławski,Mława,53.1099117,20.377833549496845
"SPOŁECZNA SP ""WYSPIANUM"" W MŁAWIE",Stanisława Wyspiańskiego 3,Mławski,Mława,53.1115748,20.376813642234005
SP NR 3 IM. DRA JÓZEFA OSTASZEWSKIEGO W MŁAWIE,Henryka Pogorzelskiego 4,Mławski,Mława,53.119983399999995,20.36637772076685
SP IM. MICHALINY CZECHOWSKIEJ W RADZANOWIE,Raciążska 53A,Mławski,Radzanów,52.9365945,20.0936572
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO WE WRÓBLEWIE,27,Mławski,Radzanów,51.5616839,20.8555826
SP IM.ŚW.STANISŁAWA KOSTKI W STRZEGOWIE,Wyzwolenia 13,Mławski,Strzegowo,52.89273895,20.28385232165406
SP IM.WŁADYSŁAWA SMOLEŃSKIEGO W NIEDZBORZU,19,Mławski,Strzegowo,52.8936196,20.2852835
SP IM.MARII KONOPNICKIEJ W DĄBROWIE,85,Mławski,Strzegowo,52.8936196,20.2852835
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W MORAWACH,2,Mławski,Stupsk,53.0317474,20.41472953934901
SP IM.RTM. WITOLDA PILECKIEGO W WYSZYNACH KOŚCIELNYCH,114,Mławski,Stupsk,53.0222244,20.4381223
SP IM. JANA PAWŁA II W STUPSKU,Henryka Sienkiewicza 11,Mławski,Stupsk,53.021838,20.434499348878326
SP W PROSZKOWIE,3,Mławski,Szreńsk,53.01147,20.12223
SP IM. TADEUSZA KULIGOWSKIEGO W SZREŃSKU,Budzyn 12,Mławski,Szreńsk,53.0116136,20.1202816
SP W DĘBSKU,104,Mławski,Szydłowo,53.156689099999994,16.612271022729985
SP IM WOJCIECHA PIECHOWSKIEGO W NOSARZEWIE BOROWYM,38a,Mławski,Szydłowo,53.1625747,16.6120029
SP IM 49PP W SZYDŁOWIE,Szkolna 2,Mławski,Szydłowo,53.07968885,20.453470676841555
SP W WINDYKACH,20,Mławski,Wieczfnia Kościelna,53.1950911,20.4762203
SP IM. KRÓLA WŁADYSŁAWA ŁOKIETKA W UNISZKACH ZAWADZKICH,24,Mławski,Wieczfnia Kościelna,53.19447185,20.47485034690385
SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W WIECZFNI KOŚCIELNEJ,56c,Mławski,Wieczfnia Kościelna,53.19578535,20.47993438543356
SP W WIŚNIEWIE,78,Mławski,Wiśniewo,53.065657099999996,20.344617723618246
SP IM. PREZYDENTA GABRIELA NARUTOWICZA W CZĄSTKOWIE MAZOWIECKIM,55,Nowodworski,Czosnów,52.3905947,20.733896
SP W KAZUNIU NOWYM IM. 2 BRYGADY SAPERÓW,Główna 6,Nowodworski,Czosnów,52.4198198,20.68268380733906
SP IM. KS. JERZEGO POPIEŁUSZKI W KAZUNIU POLSKIM,Szkolna 2,Nowodworski,Czosnów,52.4015729,20.65627775
SP IM. POWSTAŃCZYCH ODDZIAŁÓW SPECJALNYCH AK JERZYKI W ŁOMNIE,Jana Kochanowskiego 89,Nowodworski,Czosnów,52.381991049999996,20.77642707673614
SP W SOWIEJ WOLI,Szkolna 108,Nowodworski,Czosnów,52.36104,20.64135
SP IM. MACIEJA RATAJA W MAŁOCICACH,Wojska Polskiego 76,Nowodworski,Czosnów,52.37416995,20.680606729480775
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY SP W KALISZKACH,170,Nowodworski,Czosnów,52.3905947,20.733896
SP W GŁUSKU Z SIEDZIBĄ W NOWYCH GROCHALACH IM. KS. KARDYNAŁA STEFANA WYSZYŃSKIEGO,40,Nowodworski,Leoncin,52.3936382,20.534073
SP IM. JANA PAWŁA II W LEONCINIE,Isaaca Bashevisa Singera 3,Nowodworski,Leoncin,52.39654065,20.536637662357546
SP NR 2 IM. STEFANA STARZYŃSKIEGO W NASIELSKU,Tadeusza Kościuszki 21,Nowodworski,Nasielsk,52.5898012,20.801313152595505
SP IM. MIKOŁAJA KOPERNIKA W CIEKSYNIE,Marszałka Józefa Piłsudskiego 43,Nowodworski,Nasielsk,52.5857821,20.81153979099828
SP IM. JANA PAWŁA II W DĘBINKACH,12,Nowodworski,Nasielsk,52.57201,20.76613
SP IM. KSIĘCIA JÓZEFA PONIATOWSKIEGO W STARYCH PIEŚCIROGACH,Kolejowa 65,Nowodworski,Nasielsk,52.57292,20.63435
SP IM. MARII KONOPNICKIEJ W POPOWIE BOROWYM,111,Nowodworski,Nasielsk,52.5867531,20.8130115
SP IM. PIERRE'A DE COUBERTINA W BUDACH SIENNICKICH,67,Nowodworski,Nasielsk,52.5867531,20.8130115
SP NR 1 IM. KONSTYTUCJI 3 MAJA W NASIELSKU,Staszica 1,Nowodworski,Nasielsk,52.5890676,20.80707455
"NIEPUBLICZNA SP ""POD FIOŁKAMI""",Ogrodowa 9,Nowodworski,Nasielsk,52.58753,20.81671
SP NR 5 IM. JANUSZA KUSOCIŃSKIEGO,Chemików 1A,Nowodworski,Nowy Dwór Mazowiecki,52.42807915,20.725415488203886
SP NR 4 IM. OBROŃCÓW MODLINA W NOWYM DWORZE MAZOWIECKIM,gen. Józefa Bema 312,Nowodworski,Nowy Dwór Mazowiecki,52.43769565,20.66676056099488
SP NR 7 IM. ORŁA BIAŁEGO,Młodzieżowa 1,Nowodworski,Nowy Dwór Mazowiecki,52.4151255,20.742437797600623
SP NR 3 IM. JÓZEFA WYBICKIEGO W NOWYM DWORZE MAZOWIECKIM,Szkolna 3,Nowodworski,Nowy Dwór Mazowiecki,52.44781155,20.708514708236443
SP NR 1 IM. ŚWIĘTEGO JANA PAWŁA II,Juliusza Słowackiego 2,Nowodworski,Nowy Dwór Mazowiecki,52.42764725,20.715958889500012
"SP W STARYM ORZECHOWIE 45, 05-180 POMIECHÓWEK",45,Nowodworski,Pomiechówek,52.4719444,20.7336111
"SP IM. JANUSZA KUSOCIŃSKIEGO W GOŁAWICACH PIERWSZYCH 11, 05-180 POMIECHÓWEK",11,Nowodworski,Pomiechówek,52.4895207,20.6934563
"SP IM. GEN. WIKTORA THOMMEE W POMIECHÓWKU, UL. NASIELSKA 3, 05-180 POMIECHÓWEK",Nasielska 3,Nowodworski,Pomiechówek,52.475018250000005,20.740809348597104
SP IM. POMNIK WDZIĘCZNOŚCI W ZAKROCZYMIU,Ojca Honorata Koźmińskiego 63,Nowodworski,Zakroczym,52.43652035,20.611731662556274
SP IM. FRYDERYKA CHOPINA W WOJSZCZYCACH,4a,Nowodworski,Zakroczym,52.4333534,20.6116771
SP W OŁDAKACH POLONII,2,Ostrowski,Andrzejewo,54.279769,23.08985325
SP IM. 18 DYWIZJI PIECHOTY ZIEMI ŁOMŻYŃSKIEJ W ANDRZEJEWIE,Warszawska 4,Ostrowski,Andrzejewo,52.8277415,22.193600116316638
SP W STAREJ RUSKOŁĘCE,40a,Ostrowski,Andrzejewo,52.8305612,22.2006931
SP W TYMIANKACH-BUCIACH,18,Ostrowski,Boguty-Pianki,52.7166399,22.4157652
SP W ZAWISTACH-DWORAKACH,58,Ostrowski,Boguty-Pianki,52.7166399,22.4157652
PUBLICZNA SP IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Jana Pawła II 50,Ostrowski,Brok,52.7008305,21.8535448
SP IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KIEŁCZEWIE,Prymasa Tysiąclecia 49,Ostrowski,Małkinia Górna,52.6689,21.94673
SP W ORLE,11,Ostrowski,Małkinia Górna,52.6932185,22.019689
