ID OKE,województwo - nazwa,powiat - nazwa,Gmina/Dzielnica - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,liczba zdających,pol_odchylenie standardowe,pol_mediana,pol_modalna,mat_wynik średni,mat_odchylenie standardowe,mat_mediana,mat_modalna,ang_wynik średni,ang_odchylenie standardowe,ang_mediana,ang_modalna,lat,long
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,31814,dla młodzieży,Nie,PRYWATNA SP NR 105 IM. ASTRID LINDGREN,Warszawa,Żwanowiecka 46/50,20,8.980534505250787,79.0,78.0,80.0,19.83935482821959,86.0,100.0,94.2,4.567274898667694,95.5,98.0,52.174215849999996,21.205293230843843
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,125191,dla młodzieży,Tak,SP NR 235 W ZAKŁADZIE POPRAWCZYM I SCHRONISKU DLA NIELETNICH W WARSZAWIE-FALENICY,Warszawa,Stanisława Jachowicza 4,3,,,,,,,,,,,,52.15302805,21.2046541751219
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,13192,dla młodzieży,Nie,"SP TOWARZYSTWA EDUKACYJNEGO ""VIZJA: IM. KAZIMIERZA SZPOTAŃSKIEGO",Warszawa,Patriotów 148,20,10.98760665477246,92.0,93.0,89.6,19.365949499056327,96.0,100.0,95.80952380952381,9.713118510643946,98.0,100.0,52.1818417,21.1921482
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,52987,dla młodzieży,Nie,CHRZEŚCIJAŃSKA SP SAMUEL,Warszawa,Mieczysława Pożaryskiego 28,14,6.030957550803343,78.0,73.0,64.85714285714286,27.220940318746056,74.0,32.0,84.4,19.94926899245517,95.0,98.0,52.2071571,21.173925581191433
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,29542,dla młodzieży,Tak,SP NR 195 IM. KRÓLA MACIUSIA I,Warszawa,Króla Maciusia 5,79,15.566995765217586,69.0,80.0,62.58227848101266,28.04725108709767,68.0,80.0,70.85365853658537,29.294185700978325,85.0,100.0,52.23843805,21.143206276168225
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,29949,dla młodzieży,Nie,SP SIÓSTR FELICJANEK NR 28 IM. BŁ. MARII ANGELI TRUSZKOWSKIEJ,Warszawa,Azaliowa 10,68,9.748879804338873,79.0,76.0,91.70588235294117,10.656479420203372,92.0,100.0,93.31343283582089,11.02535606115919,98.0,100.0,52.2371416,21.153742584681062
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,53008,dla młodzieży,Nie,NIEPUBLICZNA WALDORFSKA SP IM. AUGUSTA CIESZKOWSKIEGO,Warszawa,Alpejska 16,4,,,,,,,,,,,,52.2178224,21.1688082
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,52988,dla młodzieży,Nie,"""ŻAGLE"" SP STOWARZYSZENIA STERNIK",Warszawa,Mieczysława Pożaryskiego 28,61,10.329976365765816,76.0,76.0,88.26229508196721,15.17320939212232,92.0,96.0,88.52459016393442,15.631626786089006,95.0,100.0,52.2071571,21.173925581191433
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,105293,dla młodzieży,Tak,SP SPECJALNA NR 39,Warszawa,Trakt Lubelski 40,12,13.98411797560202,58.0,58.0,25.666666666666668,13.110640292864757,22.0,16.0,38.27272727272727,26.914311532886295,29.0,15.0,52.17695635,21.15320486914178
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,105302,dla młodzieży,Tak,SP SPECJALNA NR 349 W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII NR 8,Warszawa,Podmokła 4,7,9.118270512704541,42.0,40.0,22.285714285714285,12.98036193325777,20.0,20.0,25.833333333333332,8.434387285919996,26.5,,52.186773200000005,21.225991673978314
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,105306,dla młodzieży,Tak,SP SPECJALNA NR 137,Warszawa,Patriotów 90,21,8.588343099120378,20.0,16.0,23.047619047619047,15.012617520181358,16.0,16.0,27.61904761904762,21.457546547890214,22.0,22.0,52.17073845,21.203126602324822
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,196263,dla młodzieży,Tak,"SP SPECJALNA NR 393 W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII NR 2 ""KĄT""",Warszawa,Zorzy 17,8,10.523040197585486,38.0,38.0,24.0,9.165151389911681,20.0,20.0,70.0,23.542514733987108,76.0,76.0,52.2168824,21.16913962418353
7,Mazowieckie,Warszawa,Wawer,dzielnica,1465148,277512,dla młodzieży,Tak,SP NR 404,Warszawa,Cyklamenów 28,51,7.648416169128991,87.0,91.0,78.98039215686275,21.3408291329439,88.0,96.0,89.58823529411765,17.427920432779793,98.0,98.0,52.18487545000001,21.14244540861232
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,87205,dla młodzieży,Tak,SP NR 172 IM. POLSKIEJ ORGANIZACJI WOJSKOWEJ,Warszawa,Brata Alberta 46,73,15.542362162169358,67.0,71.0,60.49315068493151,31.910458322423963,64.0,96.0,84.04,21.24551089838353,91.0,100.0,52.23922345,21.19082170772525
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,34237,dla młodzieży,Nie,SPOŁECZNA SP NR 12 IM. EMANUELA BUŁHAKA,Warszawa,Armii Krajowej 9,32,14.365451992105925,64.0,64.0,85.0,18.33030277982336,92.0,92.0,94.375,9.443086095128011,98.0,98.0,52.2509938,21.216799342777087
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,31707,dla młodzieży,Nie,"SP NIEPUBLICZNA NR 90 ""SZKOŁA RODZINNA""",Warszawa,Kruszyny 28,5,18.821264569629744,40.0,64.0,32.0,24.915858403835898,20.0,8.0,60.0,35.32138162643132,67.0,,52.2168545,21.2162005
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,43929,dla młodzieży,Tak,"SP NR 353 IM. ""WIELKICH ODKRYWCÓW""",Warszawa,Cieplarniana 23,89,14.00689678085826,71.0,73.0,72.9438202247191,26.219625358597497,84.0,96.0,86.31182795698925,21.870084882953826,96.0,100.0,52.2186625,21.23545310988512
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,53000,dla młodzieży,Nie,DWUJĘZYCZNA SP NR 1,Warszawa,Wspólna 55,24,9.521539908135775,76.0,71.0,91.16666666666667,12.273503529509775,92.0,92.0,97.95833333333333,3.128886472142375,100.0,100.0,52.24854395,21.194432020916114
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,133545,dla młodzieży,Tak,SP NR 385 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Warszawa,Klimatyczna 1,70,12.062794883780594,71.0,69.0,78.41176470588235,19.440887245334594,84.0,92.0,85.04109589041096,20.606182312208045,95.0,100.0,52.217165300000005,21.23997154206858
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,54132,dla młodzieży,Tak,SP NR 171 IM. STANISŁAWA STASZICA,Warszawa,Armii Krajowej 39,64,15.421043860582204,67.0,71.0,69.8125,29.384772310671387,80.0,96.0,81.04545454545455,23.216002721595853,93.0,100.0,52.2506813,21.226450264363493
7,Mazowieckie,Warszawa,Wesoła,dzielnica,1465158,54142,dla młodzieży,Tak,SP NR 174 Z ODDZIAŁAMI INTEGRACYJNYMI IM. TADEUSZA KOŚCIUSZKI,Warszawa,pl. Plac Wojska Polskiego 28,12,16.76367600895858,48.0,,56.333333333333336,25.584283369982348,58.0,60.0,65.0,28.403683401439867,75.0,98.0,52.25566205,21.2300833564684
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,8472,dla młodzieży,Tak,SP NR 104 IM. MACIEJA RATAJA,Warszawa,Przyczółkowa 27,30,11.86123471182022,67.0,69.0,77.33333333333333,22.350739485653612,84.0,96.0,88.16666666666667,17.24158409840065,95.5,98.0,52.120677549999996,21.102102244224692
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,30461,dla młodzieży,Tak,SP NR 261 IM. STANISŁAWA KOSTKI POTOCKIEGO W WARSZAWIE,Warszawa,Wiertnicza 26,119,12.948115568407117,78.0,82.0,82.15126050420169,21.36699671997207,92.0,96.0,92.31666666666666,15.314472095229254,98.0,100.0,52.169153800000004,21.08558549054434
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,7056,dla młodzieży,Tak,SP NR 169 IM. ORŁA BIAŁEGO,Warszawa,Uprawna 9/17,71,13.98254643619357,64.0,60.0,73.2394366197183,22.979148410122466,80.0,92.0,87.4375,19.325400222246373,96.0,98.0,52.1567932,21.091926611919455
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,6489,dla młodzieży,Tak,SP NR 300 IM. WANDY RUTKIEWICZ,Warszawa,Gubinowska 28/30,92,18.43820466597407,69.0,58.0,67.73913043478261,29.380883153779266,80.0,96.0,80.14141414141415,25.22945612941474,95.0,100.0,52.1738392,21.068859151060067
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,52982,dla młodzieży,Nie,MIĘDZYNARODOWA EUROPEJSKA SP IM. JANA KUŁAKOWSKIEGO W WARSZAWIE - INTERNATIONAL EUROPEAN SCHOOL *WARSAW,Warszawa,Wiertnicza 140,25,15.387059498162733,58.0,69.0,59.52,23.33258665471962,60.0,40.0,96.0,7.161726229104625,98.0,100.0,52.1774015,21.075818208689526
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,52998,dla młodzieży,Nie,POLSKO-NIEMIECKA SZKOŁA SPOTKAŃ I DIALOGU IM. WILLY'EGO BRANDTA W WARSZAWIE - SP,Warszawa,św. Urszuli Ledóchowskiej 3,19,14.790503803795296,62.0,64.0,53.68421052631579,26.574726084797085,52.0,88.0,96.23076923076923,3.4675162060260427,96.0,100.0,52.15767955,21.069151422852737
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,85210,dla młodzieży,Nie,"POLSKO-FRANCUSKA NIEPUBLICZNA SP ""LA FONTAINE""",Warszawa,Wandy Rutkiewicz 2,21,13.323806120017263,76.0,76.0,80.76190476190476,18.58290243849299,88.0,100.0,96.38461538461539,4.844321998102705,98.0,100.0,52.17282195,21.067932436572317
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,121200,dla młodzieży,Nie,POLSKO-ANGIELSKA SP EDISON,Warszawa,Królewicza Jakuba 69,13,9.810633043288243,80.0,76.0,79.07692307692308,15.934778309198835,80.0,72.0,98.76923076923077,1.2498520622516867,98.0,98.0,52.1750236,21.07222345856816
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,123511,dla młodzieży,Nie,"SP NIEPUBLICZNA IM. ""WIKTORII WIEDEŃSKIEJ"" FUNDACJI EDUKACYJNEJ ""VARSOVIA""",Warszawa,Kolegiacka 1,40,11.8,82.0,87.0,88.8,16.004999218994044,94.0,100.0,96.07317073170732,6.0461245152392875,98.0,100.0,52.167550899999995,21.08793196205111
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,128501,dla młodzieży,Nie,SP HLONDA 12,Warszawa,Prymasa Augusta Hlonda 12,2,,,,,,,,,,,,52.158486350000004,21.065951334975786
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,130612,dla młodzieży,Tak,"SP NR 358 IM. HETMANA JANA ZAMOYSKIEGO W WARSZAWIE, PRZY UL. ŚW. URSZULI LEDÓCHOWSKIEJ 10",Warszawa,św. Urszuli Ledóchowskiej 10,95,11.916951775189338,76.0,76.0,80.21052631578948,21.648821403116717,88.0,96.0,92.14583333333333,15.054746736679283,98.0,100.0,52.15613985,21.068855327110512
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,264708,dla młodzieży,Nie,POLISH BRITISH ACADEMY OF WARSAW - DWUJĘZYCZNA SP Z ODDZIAŁAMI MIĘDZYNARODOWYMI W WARSZAWIE,Warszawa,Wiertnicza 75,31,10.117828198312733,71.0,69.0,80.90322580645162,22.136460711233383,88.0,88.0,98.2258064516129,1.8787380359433605,98.0,100.0,52.17226305,21.080250130753168
7,Mazowieckie,Warszawa,Wilanów,dzielnica,1465168,274372,dla młodzieży,Tak,"SP NR 400 IM. MARII SKŁODOWSKIEJ-CURIE W WARSZAWIE, UL. OŚ KRÓLEWSKA 25",Warszawa,Oś Królewska 25,43,10.165637406635163,73.0,71.0,79.53488372093024,17.80952036648246,88.0,96.0,92.55813953488372,10.455447730075646,96.0,100.0,52.163471099999995,21.065252292990674
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,41818,dla młodzieży,Tak,SP NR 227 IM. LOTNIKÓW POLSKICH,Warszawa,Astronautów 17,26,17.52850594631668,69.0,69.0,71.84615384615384,25.76773818869143,84.0,84.0,72.25,25.922446147802372,82.0,98.0,52.18441585,20.972844533740634
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,29953,dla młodzieży,Nie,SPOŁECZNA SP NR 30 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,Warszawa,Astronautów 11,21,12.654129133487775,71.0,69.0,85.52380952380952,16.022659691286165,92.0,100.0,93.95238095238095,13.590879961966758,98.0,100.0,52.1828445,20.974015271489627
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,30975,dla młodzieży,Tak,"SP Z ODDZIAŁAMI INTEGRACYJNYMI NR 87 IM. 7 PP AK ""GARŁUCH""",Warszawa,Malownicza 31,49,14.791061834908325,56.0,51.0,65.71428571428571,29.20441677527003,72.0,100.0,70.12962962962963,31.51721827844224,87.0,98.0,52.17728815,20.940100826046965
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,30974,dla młodzieży,Tak,SP NR 88 IM. GABRIELA NARUTOWICZA,Warszawa,Radarowa 4b,69,15.707965515442176,69.0,69.0,73.15942028985508,27.722027650502778,84.0,96.0,81.47619047619048,26.61921799076579,95.0,98.0,52.1926589,20.9666143
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,30971,dla młodzieży,Tak,SP NR 66 IM. KS. JULIANA CHROŚCICKIEGO,Warszawa,Przepiórki 16/18,60,15.770612614043317,69.0,78.0,74.46666666666667,26.342276962243705,88.0,100.0,81.19354838709677,26.106999870679484,95.5,100.0,52.2042335,20.90116686666076
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,128769,dla młodzieży,Nie,"MIĘDZYNARODOWA SP TOWARZYSTWA EDUKACYJNEGO ""VIZJA""",Warszawa,Gładka 31,13,12.345135352190567,71.0,51.0,78.76923076923077,21.761482720106983,84.0,84.0,93.26666666666667,9.807933296854925,98.0,100.0,52.1889127,20.960424057698738
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,130316,dla młodzieży,Tak,SP NR 359,Warszawa,Promienista 12a,58,12.58597071105744,72.0,80.0,73.17241379310344,26.039848727667557,84.0,92.0,86.2542372881356,21.71509919141165,95.0,98.0,52.2101751,20.904256303651515
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,53002,dla młodzieży,Nie,WARSAW BILINGUAL SCHOOL DWUJĘZYCZNA SP IM. PROFESORA WŁADYSŁAWA BARTOSZEWSKIEGO,Warszawa,Radarowa 6,43,13.045039920308584,82.0,76.0,82.23255813953489,23.12034964862181,92.0,96.0,96.83720930232558,9.268426605788612,100.0,100.0,52.19135575,20.96564154906462
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,53027,dla młodzieży,Nie,INTEGRACYJNA PODSTAWOWA SZKOŁA MONTESSORI ELIPSOIDA,Warszawa,Władysława Żeleńskiego 3,1,,,,,,,,,,,,52.20662135,20.906979636819607
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,124012,dla młodzieży,Nie,"NIEPUBLICZNA POLSKO-ANGIELSKA SP ""VANCOUVER SCHOOLS""",Warszawa,Globusowa 38,13,14.456218334014952,69.0,62.0,77.23076923076923,19.111630957870197,80.0,96.0,90.23076923076923,18.7622938000409,98.0,98.0,52.21028715,20.91279742200706
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,272093,dla młodzieży,Nie,SP EDUVENTURA,Warszawa,Na Skraju 32,14,13.951994956467914,54.5,53.0,54.285714285714285,21.042231588025107,50.0,44.0,81.92307692307692,17.3314367040027,89.0,93.0,52.160326749999996,20.938317214075564
7,Mazowieckie,Warszawa,Włochy,dzielnica,1465178,30973,dla młodzieży,Tak,SP NR 94 IM. I MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO,Warszawa,Cietrzewia 22a,121,17.93145811367957,69.0,69.0,72.23140495867769,27.01843886167294,84.0,96.0,84.6015037593985,23.821371541110096,96.0,100.0,52.201915650000004,20.92477489407961
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,40908,dla młodzieży,Tak,SP NR 139 IM. LUDWIKI WAWRZYŃSKIEJ,Warszawa,Syreny 5/7,55,16.73837576171881,62.0,67.0,66.54545454545455,28.359906514667166,76.0,100.0,79.21818181818182,26.23161930265971,93.0,96.0,52.2341085,20.96234256631996
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,41174,dla młodzieży,Tak,SP NR 148 IM. HUGONA KOŁŁĄTAJA,Warszawa,Ożarowska 69,36,20.49322381232934,59.0,47.0,58.333333333333336,29.595420066099567,64.0,20.0,66.1842105263158,30.78606593827277,74.0,87.0,52.2460422,20.95036479460383
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,25442,dla młodzieży,Tak,SP NR 25 IM. KOMISJI EDUKACJI NARODOWEJ,Warszawa,Grzybowska 35,51,14.802376234108026,62.0,58.0,65.49019607843137,27.26728453373944,68.0,84.0,76.58823529411765,24.843175944380786,89.0,98.0,52.2352142,20.9950805
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,40717,dla młodzieży,Tak,SP NR 132 IM. SÁNDORA PETŐFIEGO,Warszawa,Grabowska 1,71,15.704560092434475,64.0,47.0,60.225352112676056,29.254684075699302,68.0,28.0,75.22666666666667,28.080633104607095,89.0,98.0,52.228325049999995,20.953911515238545
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,40716,dla młodzieży,Tak,SP NR 26 IM. MIROSŁAWA BIERNACKIEGO,Warszawa,Miedziana 8,47,21.435174994056,67.0,56.0,56.08510638297872,28.024176331004558,56.0,40.0,76.03571428571429,24.733554627060702,84.5,98.0,52.228794199999996,20.991729470845478
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,41126,dla młodzieży,Tak,SP NR 234 IM. JULIANA TUWIMA,Warszawa,Esperanto 5,66,16.251163693587483,69.0,69.0,64.66666666666667,27.50720750360648,68.0,92.0,80.01470588235294,24.99087636286657,93.0,100.0,52.2441859,20.980341882808567
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,42063,dla młodzieży,Tak,SP INTEGRACYJNA NR 317 IM. EDMUNDA BOJANOWSKIEGO,Warszawa,Deotymy 37,31,13.704249399835922,67.0,64.0,63.096774193548384,26.527350266749554,64.0,48.0,79.0,25.766984689714857,93.0,100.0,52.2432295,20.94743592963618
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,41455,dla młodzieży,Tak,SP NR 222 IM. JANA BRZECHWY,Warszawa,Esperanto 7a,48,14.24157584815981,76.0,69.0,71.25,23.1755079052578,76.0,92.0,78.71428571428571,21.8164888025885,87.0,98.0,52.24564895,20.97937138503236
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,42185,dla młodzieży,Tak,SP NR 221 Z ODDZIAŁAMI INTEGRACYJNYMI IM. BARBARY BRONISŁAWY CZARNOWSKIEJ,Warszawa,Ogrodowa 42/44,61,19.997567710201825,76.0,82.0,66.19354838709677,33.65615445308985,78.0,100.0,74.7910447761194,31.90168540601364,95.0,100.0,52.2386142,20.986489815959672
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,41649,dla młodzieży,Tak,SP NR 236 Z ODDZIAŁAMI INTEGRACYJNYMI IM. IRENY SENDLEROWEJ,Warszawa,Elekcyjna 21/23,39,14.745440240614942,71.0,71.0,62.46153846153846,27.54376112879858,68.0,84.0,67.7,28.807290743837747,76.0,100.0,52.23413155,20.947573419115354
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,40898,dla młodzieży,Tak,SP NR 238 IM. CHRISTO BOTEWA,Warszawa,Redutowa 37,80,16.780941570722426,69.0,71.0,69.05,25.359367105667285,72.0,100.0,82.73493975903614,24.016101194045547,93.0,100.0,52.23363815,20.940600660952562
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,42023,dla młodzieży,Tak,SP NR 225 IM. JÓZEFA GARDECKIEGO,Warszawa,Jana Brożka 15,81,12.006488618145685,78.0,76.0,78.07407407407408,21.42675020022078,84.0,100.0,85.73255813953489,19.253163085705147,95.0,100.0,52.24210405,20.93903206829942
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,25025,dla młodzieży,Nie,KATOLICKA SP NR 7 IM. KS. KARD. STEFANA WYSZYŃSKIEGO,Warszawa,Ogrodowa 3a,21,12.459094065914693,78.0,73.0,83.80952380952381,12.737716950324183,84.0,96.0,95.1,4.646504062195577,96.0,95.0,52.2396461,20.994154539681418
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,70687,dla młodzieży,Nie,WALDORFSKA SP NR 71,Warszawa,Wolność 2a,15,13.696065939612813,76.0,69.0,65.86666666666666,28.392174195639818,72.0,64.0,81.33333333333333,26.84192409066252,95.0,100.0,52.2415951,20.9848525
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,52983,dla młodzieży,Nie,KATOLICKA SP IM. KS. PIOTRA SKARGI,Warszawa,Józefa Bema 73/75,39,9.63215631309904,76.0,80.0,84.51282051282051,15.798201447246594,88.0,88.0,95.56410256410257,12.398914079404493,98.0,100.0,52.22760955,20.958442266541354
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,114664,dla młodzieży,Nie,SP AKADEMIA DOBREJ EDUKACJI IM. GEN. JÓZEFA SOWIŃSKIEGO,Warszawa,Górczewska 13,10,11.6619037896906,74.5,73.0,71.2,23.310083654933546,82.0,84.0,94.2,6.477653896280659,95.5,100.0,52.236362,20.968651915047683
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,53017,dla młodzieży,Nie,ACADEMY INTERNATIONAL KAROLKOWA 49 NIEPUBLICZNA SP Z ODDZIAŁAMI DWUJĘZYCZNYMI NR 81,Warszawa,Karolkowa 49,17,11.50477559936288,84.0,84.0,82.82352941176471,22.112640234297846,92.0,96.0,99.05882352941177,1.3920187724940276,100.0,100.0,52.2344885,20.9765803
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,40545,dla młodzieży,Tak,SP NR 351 IM. BOLESŁAWA PRUSA,Warszawa,Jana Olbrachta 48/56,44,13.701511046548028,70.0,53.0,74.18181818181819,22.50583028226719,84.0,96.0,78.80434782608695,22.336964455726932,91.0,96.0,52.2354921,20.9363633
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,104254,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. W WARSZAWIE,Warszawa,Eustachego Tyszkiewicza 42,25,12.33635278354182,73.0,78.0,84.48,16.94489893743837,92.0,92.0,87.4,16.823792675850477,95.0,100.0,52.241893649999994,20.96756263864821
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,133624,dla młodzieży,Tak,SP NR 388 IM. JANA PAWŁA II,Warszawa,Deotymy 25/33,34,9.480265424868206,62.0,60.0,59.64705882352941,26.557243780781054,66.0,28.0,68.0,28.44844961881553,75.0,95.0,52.242148400000005,20.946761481305558
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,40945,dla młodzieży,Tak,SP NR 63 IM. ZAWISZY CZARNEGO,Warszawa,Płocka 30,37,17.056131282240404,58.0,64.0,41.189189189189186,27.063326974157363,32.0,16.0,64.92307692307692,28.928191037228554,75.0,98.0,52.238054649999995,20.966098200051164
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,42836,dla młodzieży,Tak,SP NR 166 IM. ŻWIRKI I WIGURY,Warszawa,Żytnia 40,22,16.87514921880766,44.5,42.0,31.09090909090909,18.720210495390685,28.0,20.0,62.89655172413793,31.495314186329377,76.0,95.0,52.2394862,20.974211045293092
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,82713,dla młodzieży,Nie,"PRYWATNA SP NR 94 SZKOŁA ""LAUDER MORASHA""",Warszawa,Hipolita Wawelberga 10,24,12.983964469041544,73.0,73.0,70.33333333333333,21.41391032846536,74.0,68.0,97.0,5.138093031466052,98.0,100.0,52.23600585,20.96974124395131
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,104258,nie dotyczy,Tak,PAŃSTWOWA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. IM. GRAŻYNY BACEWICZ W WARSZAWIE,Warszawa,Eustachego Tyszkiewicza 42,14,9.910054675604439,73.5,69.0,70.85714285714286,21.350333362593602,74.0,36.0,93.0,10.535653752852738,98.0,98.0,52.241893649999994,20.96756263864821
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,105297,dla młodzieży,Tak,SP SPECJALNA NR 331,Warszawa,Jana Brożka 26,11,18.037151742312492,53.0,53.0,28.727272727272727,22.356983489366396,24.0,24.0,46.3,33.929485701967245,32.5,18.0,52.241934900000004,20.937114887598653
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,133623,dla młodzieży,Tak,SP NR 386 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Warszawa,Grenady 16,38,14.077766797526522,71.0,58.0,70.10526315789474,28.08613581343557,84.0,92.0,76.66666666666667,24.474476501040833,89.0,98.0,52.2404031,20.9611233
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,133625,dla młodzieży,Tak,SP NR 389 IM. STEFANA STARZYŃSKIEGO,Warszawa,Smocza 19,26,7.478272274597774,84.0,82.0,90.76923076923077,10.093058133450294,94.0,100.0,98.0,2.4819347291981697,100.0,100.0,52.247334,20.98390982732056
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,133627,dla dorosłych,Tak,SP DLA DOROSŁYCH NR 390,Warszawa,Księcia Janusza 45/47,9,16.228309360230906,27.0,27.0,23.11111111111111,13.30367070852957,16.0,16.0,40.666666666666664,28.38622514139169,25.0,,52.244879,20.938687960412725
7,Mazowieckie,Warszawa,Wola,dzielnica,1465188,272362,dla młodzieży,Nie,MIĘDZYNARODOWA SP TE VIZJA,Warszawa,Okopowa 59,20,11.416982963988339,71.0,60.0,75.0,20.31255769222576,82.0,96.0,93.6,12.451505933018703,96.0,100.0,52.2506633,20.9789006
7,Mazowieckie,Warszawa,Żoliborz,dzielnica,1465198,20770,dla młodzieży,Tak,SP NR 267 IM. JULIUSZA SŁOWACKIEGO,Warszawa,Braci Załuskich 1,96,16.611562551929502,71.0,67.0,70.29166666666667,24.938222281380757,76.0,92.0,85.09,22.301163646769645,96.0,100.0,52.2666954,20.969215230133106
7,Mazowieckie,Warszawa,Żoliborz,dzielnica,1465198,20767,dla młodzieży,Tak,SP NR 65 IM. WŁADYSŁAWA ORKANA,Warszawa,Mścisławska 1,97,16.10211594645324,69.0,67.0,82.80412371134021,20.13697382810455,88.0,100.0,89.89795918367346,16.553247289733473,96.0,100.0,52.2756531,20.984497686153986
7,Mazowieckie,Warszawa,Żoliborz,dzielnica,1465198,105686,dla młodzieży,Tak,SP SPECJALNA NR 291,Warszawa,Henryka Dembińskiego 1,3,,,,,,,,,,,,52.2747577,20.975070197119514
